time_5min,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
2020-04-06 01:20:00,4.131182235954578,3.286335345030997,3.7815340802378077,2.943920288775949,2.6583202716502514,
2020-04-06 01:25:00,2.7325202042558927,4.0824829046386295,3.600925806881706,0.0,3.2093613071762426,
2020-04-06 01:30:00,3.5000000000000004,3.872983346207417,2.70801280154532,1.1547005383792517,2.362907813126304,
2020-04-06 01:35:00,3.141125063837266,3.5071355833500366,3.0605010483034745,2.8722813232690143,3.7815340802378077,
2020-04-06 01:40:00,2.48327740429189,2.7141603981096383,3.5071355833500366,4.949747468305833,2.250925735484551,
2020-04-06 01:45:00,3.8078865529319543,3.361547262794322,3.4351128074635335,3.5355339059327378,2.3021728866442674,
2020-04-06 01:50:00,2.1473497877875203,2.976761849915292,3.419714088113865,1.707825127659933,3.3166247903554,0.0
2020-04-06 01:55:00,4.04007700696685,3.018461712712472,3.438345855527367,2.629955639676583,4.254409477236529,
2020-04-06 02:00:00,2.8284271247461903,0.7071067811865476,6.363961030678928,,6.363961030678928,
2020-04-06 02:05:00,3.643868518179241,2.6925824035672523,2.8185890875479607,4.163331998932265,4.47524052736585,
2020-04-06 02:10:00,4.02077936060494,3.146426544510455,3.8815804341359033,1.4142135623730951,2.136976056643281,
2020-04-06 02:15:00,2.5055493963954847,3.2058973436118907,3.968626966596886,2.449489742783178,3.6094013046179527,
2020-04-06 02:20:00,2.9246489410818914,4.026696625558686,4.026696625558687,3.8166302763912916,4.234214381508266,0.0
2020-04-06 02:25:00,3.494894235064305,3.4615231989895516,2.8753881725529067,1.707825127659933,3.8890872965260113,
2020-04-06 02:30:00,2.401388487243717,4.09878030638384,1.632993161855452,2.6457513110645907,2.7141603981096374,
2020-04-06 02:35:00,3.85651750582404,3.4138754304375922,2.866737137963964,3.3166247903554003,3.63318042491699,
2020-04-06 02:40:00,3.7606990231680526,3.154739442867026,3.302235894778249,5.5,3.1471831698777724,0.7071067811865476
2020-04-06 02:45:00,3.5071355833500366,3.7103458958251676,3.8815804341359033,5.291502622129181,2.250925735484551,
2020-04-06 02:50:00,3.2891004572955533,3.2333489534143163,3.3871414603950734,4.412104562073146,2.5866791627314534,
2020-04-06 02:55:00,3.7321001364608946,3.943801646707328,3.77728171346236,3.96232255123179,3.6620642110310255,0.0
2020-04-06 03:00:00,3.281650616569468,3.6549930723565476,3.488074922742725,3.271085446759225,2.757274760078165,0.0
2020-04-06 03:05:00,3.6228441865473595,2.7255405754769875,3.1959796173138706,2.3380903889000244,3.1594529363709243,
2020-04-06 03:10:00,4.183300132670378,1.51657508881031,3.488074922742725,0.7071067811865476,3.265986323710904,
2020-04-06 03:15:00,2.370453040886408,3.265986323710904,3.4641016151377544,0.0,2.563479777846623,
2020-04-06 03:20:00,3.271085446759225,4.03732584763727,4.123105625617661,,2.5495097567963922,
2020-04-06 03:25:00,2.629955639676583,3.5590260840104366,4.08248290463863,4.163331998932265,3.1091263510296048,
2020-04-06 03:30:00,0.7071067811865476,4.949747468305833,0.7071067811865476,,4.949747468305833,
2020-04-06 03:35:00,3.48209706929603,3.412163117856053,3.422613871631697,4.33589667773576,0.991031208965115,
2020-04-06 03:40:00,4.240535680446853,3.440826312717007,3.1959796173138706,2.753785273643051,3.4408263127170073,0.0
2020-04-06 03:45:00,3.399054490379851,2.672612419124244,2.4748737341529163,1.2583057392117916,3.7032803990902057,
2020-04-06 03:50:00,3.6055512754639896,3.952094080237415,3.1091263510296048,1.1547005383792517,3.132015933791495,
2020-04-06 03:55:00,2.449489742783178,1.8257418583505538,2.6299556396765835,,4.654746681256314,
2020-04-06 04:00:00,2.5221243250702594,3.982601048449507,3.4681086744474685,2.3021728866442674,3.0731814857642954,0.7071067811865476
2020-04-06 04:05:00,2.96273147243853,3.018461712712472,3.8658045015810676,1.1547005383792517,3.391164991562634,
2020-04-06 04:10:00,3.9798600118956085,3.2043497223082786,4.172614801981401,2.1213203435596424,2.878491668515698,
2020-04-06 04:15:00,2.8109633849474367,3.3427896171076075,2.8959218974902683,3.7771241264574122,3.3665016461206925,
2020-04-06 04:20:00,4.8166378315169185,3.271085446759225,2.7748873851023217,2.0,3.9115214431215897,
2020-04-06 04:25:00,2.819996622760558,2.5727509827124,2.2886885410853175,4.949747468305833,3.0394235042348474,
2020-04-06 04:30:00,2.9277002188455996,3.24037034920393,3.011881234615431,1.5275252316519468,3.77728171346236,0.5773502691896258
2020-04-06 04:35:00,2.073644135332772,4.06201920231798,4.494441010848846,,3.4351128074635335,0.7071067811865476
2020-04-06 04:40:00,4.041451884327381,2.8867513459481287,4.272001872658765,,2.3804761428476167,
2020-04-06 04:45:00,3.3166247903554,4.041451884327381,3.2015621187164243,4.949747468305833,2.6457513110645907,
2020-04-06 04:50:00,2.9860788111948193,2.8722813232690143,4.396968652757639,,3.6514837167011076,
2020-04-06 04:55:00,2.217355782608345,2.217355782608345,2.5,2.1213203435596424,2.3804761428476167,
2020-04-06 05:00:00,1.4142135623730951,4.031128874149275,4.5,,2.362907813126304,
2020-04-06 05:05:00,4.147288270665545,2.073644135332772,3.286335345030997,0.7071067811865476,3.4351128074635335,0.5773502691896258
2020-04-06 05:10:00,2.065879266282796,2.4494897427831783,2.712405363721075,1.4832396974191326,3.2486260832190936,
2020-04-06 05:15:00,3.7392703642746743,3.5228843701879122,3.8706773124535787,4.242640687119285,4.140393356054125,0.0
2020-04-06 05:20:00,3.585941209637207,3.0967311135685627,3.6707436541331746,2.1213203435596424,3.069703067574602,
2020-04-06 05:25:00,2.3166067138525404,3.5637059362410923,4.381780460041329,2.0816659994661326,3.6009258068817065,
2020-04-06 05:30:00,3.777124126457412,3.1885210782848317,3.5449494589721118,2.081665999466133,3.1622776601683795,
2020-04-06 05:35:00,3.7606990231680526,2.886751345948129,3.0550504633038935,2.516611478423583,3.3523268393901033,0.0
2020-04-06 05:40:00,3.683295625749672,3.1692971530679235,3.9944405810520647,2.449489742783178,3.529242915351047,
2020-04-06 05:45:00,3.2249030993194205,3.060005941764879,3.4191971412758715,4.197504927816955,3.272783388968954,0.7071067811865476
2020-04-06 05:50:00,2.70801280154532,3.095695936834452,3.774917217635375,,2.5819888974716108,
2020-04-06 05:55:00,3.7133393177689658,2.7507574714370344,2.7968235951204043,4.219004621945797,3.7133393177689658,
2020-04-06 06:00:00,3.8521793460696654,4.105745103771404,2.7255405754769875,,2.748376143938713,
2020-04-06 06:05:00,4.33589667773576,1.7888543819998317,2.3166067138525404,3.559026084010437,2.48327740429189,
2020-04-06 06:10:00,3.49158652629263,3.824264635194589,2.443478715948661,3.7712361663282534,2.7184013468126706,0.5
2020-04-06 06:15:00,3.2676869155073254,3.3813212407775355,3.414023367751831,3.415650255319866,3.689323936863109,0.5773502691896258
2020-04-06 06:20:00,0.7071067811865476,0.7071067811865476,2.8284271247461903,,4.949747468305833,
2020-04-06 06:25:00,3.6209268304000717,4.245913067618999,3.2956199888808646,3.0983866769659336,4.075673086879162,0.5773502691896258
2020-04-06 06:30:00,3.60134654951408,2.8709622502610936,3.2706222186259444,4.0,3.4377582547616434,
2020-04-06 06:35:00,2.3664319132398464,2.8751811537130436,2.6394443859772205,,1.7606816861659011,
2020-04-06 06:40:00,2.9113897843110044,4.035556254807296,3.464101615137755,5.773502691896257,4.488079449258573,
2020-04-06 06:45:00,2.9154759474226504,1.8165902124584952,3.2093613071762426,2.6457513110645907,3.3466401061363023,
2020-04-06 06:50:00,3.0783421635988546,3.450327796711771,3.25868802112869,1.4142135623730951,3.4572215654165057,0.0
2020-04-06 06:55:00,4.323936698360485,3.6030740843261686,4.334248987508019,1.1547005383792515,1.9955307206712845,0.7071067811865476
2020-04-06 07:00:00,3.311138227805714,3.7739136506316937,2.6053557891157184,4.0178174601214955,2.9263691434329275,
2020-04-06 07:05:00,3.2071349029490928,2.8784916685156974,3.9256482631170977,1.4142135623730951,3.2705394924123103,
2020-04-06 07:10:00,3.2704484911603995,3.1191612120354835,3.7809831173033994,2.8722813232690143,3.2455097185701565,
2020-04-06 07:15:00,3.0480992587035436,3.2192602199319587,3.672997289804213,4.979959839195493,4.297991074063239,
2020-04-06 07:20:00,2.0275875100994063,3.358240279934981,3.395258131243894,1.2247448713915892,3.5039660069381067,0.0
2020-04-06 07:25:00,3.8720051965905524,3.3933982252531925,2.8109633849474367,4.366539438350084,2.3143164446679725,
2020-04-06 07:30:00,3.427827300200522,3.4681086744474685,2.758824226207808,3.605551275463989,2.8722813232690143,0.7071067811865476
2020-04-06 07:35:00,2.0652243256245835,4.2453182769643165,2.8643577734887544,3.3466401061363023,3.6545944516540554,
2020-04-06 07:40:00,2.4102953780654786,1.5118578920369088,3.903600291794133,3.095695936834452,3.132015933791495,
2020-04-06 07:45:00,4.356850107261306,2.0701966780270626,3.8078865529319543,5.291502622129181,3.2486260832190936,
2020-04-06 07:50:00,3.7008686239082538,3.7008686239082538,3.6645015252516173,,3.955105199973465,0.5773502691896258
2020-04-06 07:55:00,3.6094013046179527,3.464101615137755,3.5355339059327373,2.943920288775949,2.8037673068767868,0.5773502691896258
2020-04-06 08:00:00,3.265986323710904,2.1908902300206647,4.400757510550504,0.5773502691896258,3.011090610836324,
2020-04-06 08:05:00,2.581988897471611,3.3466401061363023,3.8297084310253524,0.0,3.6193922141707713,
2020-04-06 08:10:00,3.73422608373468,4.055175020198813,3.464101615137755,1.0,3.192874010111336,
2020-04-06 08:15:00,3.03315017762062,3.5449494589721118,3.444802848737017,4.358898943540674,2.994439290863428,
2020-04-06 08:20:00,2.326094212561969,3.1594529363709247,3.6425069859723185,5.049752469181039,2.815771906346718,
2020-04-06 08:25:00,3.088439984597651,3.301681223422228,3.2011330411672594,3.532165125838609,2.643673767508198,0.7071067811865476
2020-04-06 08:30:00,3.7133393177689658,3.1780497164141406,3.7653389990514503,3.5000000000000004,3.0623157540948935,0.5773502691896257
2020-04-06 08:35:00,2.748376143938713,3.545621041711673,4.642582409453969,1.0,2.3754698783308417,0.5773502691896258
2020-04-06 08:40:00,3.0623157540948935,2.9059326290271157,3.6224607965059086,4.163331998932265,3.8715486421958962,
2020-04-06 08:45:00,3.16403399335581,3.5339622081862854,3.238655413730965,5.507570547286102,3.784471194529326,
2020-04-06 08:50:00,2.859681411936962,3.0276503540974913,3.212821536005731,1.2909944487358056,3.560586718193756,0.5163977794943222
2020-04-06 08:55:00,4.123105625617661,4.725815626252608,3.8622100754188224,4.242640687119285,4.193248541803041,
2020-04-06 09:00:00,2.701851217221259,2.073644135332772,3.714835124201342,,4.03732584763727,
2020-04-06 09:05:00,4.0,2.9907264074877267,3.4920544732928276,3.3615472627943226,2.6822461565718467,0.0
2020-04-06 09:10:00,2.7080128015453204,3.3698754585385804,3.502163833282434,3.714835124201342,3.550501458394378,
2020-04-06 09:15:00,3.7416573867739413,2.7386127875258306,3.0595932917809696,5.291502622129181,3.166666666666667,0.0
2020-04-06 09:20:00,3.557322793133265,4.033946860424325,3.3493554332411213,3.5355339059327378,3.8800187440971796,
2020-04-06 09:25:00,2.949576240750525,3.5071355833500366,3.5071355833500366,,3.286335345030997,
2020-04-06 09:30:00,4.029651999626672,3.2923070504261465,1.6035674514745464,3.214550253664318,2.516611478423583,
2020-04-06 09:35:00,4.010403138505322,3.2039275140289165,3.679385653594739,1.7320508075688772,2.9987371079213068,
2020-04-06 09:40:00,3.5777087639996634,3.4351128074635335,3.361547262794322,2.081665999466133,2.073644135332772,
2020-04-06 09:45:00,1.5526475085202969,3.654742515847438,3.852179346069666,1.5275252316519465,4.472135954999579,0.7071067811865476
2020-04-06 09:50:00,3.4009802508492557,2.8303906287138374,3.3598941782277736,3.7013511046643495,3.823901439919996,0.7071067811865476
2020-04-06 09:55:00,4.099941927579439,3.860668582611295,1.7320508075688772,3.5355339059327378,4.035556254807296,0.0
2020-04-06 10:00:00,2.838053109888089,3.714835124201342,3.8541595004028384,4.159326868617084,3.205109557055308,
2020-04-06 10:05:00,5.656854249492381,4.242640687119285,6.363961030678928,6.363961030678928,2.1213203435596424,
2020-04-06 10:10:00,2.9680841985233184,3.532165125838609,2.819996622760558,,3.8234863173611098,0.7071067811865476
2020-04-06 10:15:00,2.073644135332772,3.188521078284832,4.308905506815701,2.8284271247461903,3.082207001484488,
2020-04-06 10:20:00,2.6666666666666665,3.3829638550307397,3.073181485764296,2.7386127875258306,3.811532208676424,
2020-04-06 10:25:00,3.3015148038438356,4.201851443775179,3.8311588035185618,3.794733192202055,3.784471194529326,
2020-04-06 10:30:00,3.101458950082625,2.370453040886408,2.7688746209726913,2.3664319132398464,3.184785258515422,
2020-04-06 10:35:00,2.7386127875258306,3.5449494589721118,3.8166302763912916,2.6457513110645907,3.687817782917155,
2020-04-06 10:40:00,3.7896056669673577,3.968626966596886,3.16227766016838,2.753785273643051,2.958039891549808,
2020-04-06 10:45:00,3.4121631178560534,3.8452196667699345,3.251373336211726,2.081665999466133,3.011881234615431,
2020-04-06 10:50:00,3.3166247903554,3.1091263510296048,2.29906813420444,0.0,3.1997023671109224,
2020-04-06 10:55:00,2.16794833886788,4.08656334834051,2.8751811537130436,,3.488074922742725,
2020-04-06 11:00:00,2.7502066038093145,3.95658254741961,3.139195032893855,3.0495901363953815,3.22490309931942,
2020-04-06 11:05:00,2.8303906287138374,3.8873012632301998,3.0568684048294332,,2.8362729848243533,0.5773502691896258
2020-04-06 11:10:00,4.589843860815602,3.265986323710904,4.08656334834051,6.363961030678928,2.3380903889000244,
2020-04-06 11:15:00,3.5039660069381067,3.5039660069381067,3.018461712712472,2.503331114069145,2.788866755113585,
2020-04-06 11:20:00,2.1278575558006176,3.4560735588879536,3.24037034920393,3.5355339059327378,2.6352313834736494,
2020-04-06 11:25:00,3.38765264987284,4.309458036856673,3.592319850008056,3.361547262794322,2.1491969707422394,0.5773502691896258
2020-04-06 11:30:00,4.501851470969102,2.0,4.355073669487885,5.196152422706632,2.8284271247461903,0.5
2020-04-06 11:35:00,3.044315545875155,4.340424600691241,3.24037034920393,,2.356601669474803,
2020-04-06 11:40:00,4.4860896112315904,4.086126352846737,3.2841611235921855,0.5000000000000001,3.77728171346236,0.0
2020-04-06 11:45:00,2.6594599588501557,4.076540422733696,3.18804585344006,4.5,4.049691346263317,
2020-04-06 11:50:00,2.455153310442706,3.126943839882286,2.738612787525831,6.363961030678928,4.092676385936225,0.0
2020-04-06 11:55:00,4.572172558506722,3.1091263510296048,3.039423504234847,4.949747468305833,3.8234863173611093,0.0
2020-04-06 12:00:00,2.880972058177587,4.8270073544588685,4.39317652729776,4.242640687119285,4.024922359499622,
2020-04-06 12:05:00,2.7131367660166177,3.370624736026114,3.4278273002005224,0.0,3.2574700476153446,
2020-04-06 12:10:00,3.03315017762062,3.4302575219167832,2.228601953392904,2.1213203435596424,3.600925806881706,
2020-04-06 12:15:00,3.1718458443950364,4.1587804156332355,3.5960837284215423,1.8973665961010275,3.137022328723385,
2020-04-06 12:20:00,3.720119045714225,3.226563851175781,3.563204817496262,0.5773502691896257,3.2923070504261465,
2020-04-06 12:25:00,3.7072347839851933,3.79777262656375,3.848076442547927,3.9370039370059056,3.404371247344154,
2020-04-06 12:30:00,3.226563851175781,2.38671920665766,2.0701966780270626,4.924428900898052,3.585685828003181,
2020-04-06 12:35:00,2.1278575558006176,3.708099243547832,3.2015621187164247,4.041451884327381,4.314059701848262,
2020-04-06 12:40:00,3.872983346207417,2.217355782608345,4.203173404306164,,2.160246899469287,
2020-04-06 12:45:00,3.2093613071762426,4.358898943540674,3.2093613071762426,0.7071067811865476,4.494441010848846,
2020-04-06 12:50:00,3.696845502136472,1.8257418583505538,3.872983346207417,7.0710678118654755,3.8622100754188224,
2020-04-06 12:55:00,3.2277208395680406,3.4641016151377544,3.264130122183467,2.984084768360628,3.9772077916777016,0.7071067811865476
2020-04-06 13:00:00,3.7352886036263584,2.6457513110645907,3.9940431835899015,2.380476142847616,3.59894164336975,0.7071067811865476
2020-04-06 13:05:00,2.309401076758503,1.1547005383792515,5.507570547286102,0.7071067811865476,3.7859388972001824,
2020-04-06 13:10:00,2.32992949004287,4.06201920231798,3.2705394924123103,4.242640687119285,4.103569874424672,
2020-04-06 13:15:00,3.086709862908689,3.811532208676424,3.73422608373468,2.8867513459481287,4.183300132670378,
2020-04-06 13:20:00,3.0946604138294522,3.460927907082431,3.3479532865306245,3.415650255319866,3.244324432858253,
2020-04-06 13:25:00,3.2403703492039297,2.9486343354923554,2.958039891549808,4.215052391924289,3.3911649915626336,
2020-04-06 13:30:00,2.2253945610567474,1.9023794624226837,3.0394235042348474,2.081665999466133,2.819996622760558,
2020-04-06 13:35:00,3.011090610836324,3.2676869155073254,3.2472210341220142,2.516611478423583,3.8528488738133038,0.5773502691896258
2020-04-06 13:40:00,4.572172558506722,3.450327796711771,3.505098327538656,,3.3022358947782493,
2020-04-06 13:45:00,3.8573031873042956,3.864171085992206,2.79067711996189,2.0655911179772892,1.9462473604038073,
2020-04-06 13:50:00,4.020779360604939,3.723797345005051,3.9327683210007,,3.6696957185394363,
2020-04-06 13:55:00,2.820559440174157,3.5039660069381067,3.197221015541813,0.7071067811865476,3.197221015541813,0.0
2020-04-06 14:00:00,3.0676141234282404,2.8147960713126134,2.902253766140536,3.40587727318528,3.6091052943411093,0.7071067811865476
2020-04-06 14:05:00,1.2247448713915892,2.9154759474226504,3.2093613071762426,2.8867513459481287,3.96232255123179,
2020-04-06 14:10:00,3.5522080201167583,3.1880458534400606,2.5796405669289384,2.5099800796022267,3.9010488100229943,0.5
2020-04-06 14:15:00,4.055175020198813,3.7080992435478315,2.9154759474226504,3.521363372331802,3.24037034920393,0.7071067811865476
2020-04-06 14:20:00,3.7796447300922718,2.7222627143085005,3.7392703642746747,3.6742346141747673,2.9154759474226504,0.5773502691896258
2020-04-06 14:25:00,3.082207001484488,3.1340424729448424,3.3813212407775355,4.645786621588784,1.922093765778466,0.0
2020-04-06 14:30:00,2.6076809620810595,3.5777087639996634,3.5449494589721118,3.5,1.505545305418162,0.7071067811865476
2020-04-06 14:35:00,2.3851391759997758,2.743587565082027,2.242158051358719,2.7568097504180447,1.9470257037104293,0.9087061127950059
2020-04-06 14:40:00,2.945131031286019,2.4011657893511,2.12530798858561,1.5694450913417908,2.3255536208597216,0.818505185637975
2020-04-06 14:45:00,2.1388758533319283,1.9150004936699891,1.9903126733795187,2.060975266134712,1.7902631138485543,0.474858079933817
2020-04-06 14:50:00,2.3452078799117144,2.7915998767690975,2.229378393803887,2.3263199921511983,1.7258803183881888,0.6789105539243628
2020-04-06 14:55:00,1.8832276937605144,2.897653601864169,2.7016289158207503,3.0652623596249207,2.6545332069022125,0.6979824404521128
2020-04-06 15:00:00,2.2603529375517555,1.5668989800855393,2.1890532252525303,1.3275918047351756,1.7157150581957192,0.9214135059802678
2020-04-06 15:05:00,2.1744341776356158,3.0044530230833097,2.417995516391739,2.120631043673513,2.060579846745288,0.6900655593423543
2020-04-06 15:10:00,2.4898654982609396,2.292686253374032,3.0508510792387598,1.5055453054181622,2.939562151243896,0.46430562148753646
2020-04-06 15:15:00,3.3842579645238846,3.152135877644396,2.8720669339182203,2.805838069584072,1.9073361094685857,0.6653478391304606
2020-04-06 15:20:00,3.0472470011002204,2.143959152260333,3.302235894778249,1.489892687336984,2.645501322750992,0.49453535504684015
2020-04-06 15:25:00,4.338970692072794,3.34165627596057,1.7625738755203046,1.5670212364724212,2.8705400188814645,0.744946343668492
2020-04-06 15:30:00,3.136469101337573,3.4045753046343545,2.861326985548244,3.5750457872525745,2.4977822675640957,0.6472807211834832
2020-04-06 15:35:00,3.514964915184553,3.5312458098661117,2.982270845168057,2.3393860888547815,2.3763808926992636,0.6602252917735247
2020-04-06 15:40:00,2.1041711508059557,3.1204677278542254,2.8892604740584615,2.2401298663653,2.7501646854509367,0.6805570473787206
2020-04-06 15:45:00,3.021660931112009,2.304832524160243,2.6360228756197306,3.192874010111336,2.812310599683276,0.8997354108424374
2020-04-06 15:50:00,3.515679166249389,1.9595917942265426,3.2572994949804652,1.224744871391589,2.0992061991778384,0.5871429486123998
2020-04-06 15:55:00,2.748159557300295,2.932575659723036,3.3565855667130946,1.3662601021279466,2.3964259101539405,0.6324555320336759
2020-04-06 16:00:00,2.0794445498388128,2.357240469925209,2.2606734080143207,2.3920157044707677,1.893672199130331,0.48278639869710216
2020-04-06 16:05:00,1.5964651389071154,1.6927641670215068,1.936755705930797,1.7468159949515516,1.7167596458421426,0.48859675648834233
2020-04-06 16:10:00,1.7377003910359874,1.7298572718624659,1.5826599009360496,1.4853878792422155,1.503726056494378,0.44637217688914255
2020-04-06 16:15:00,1.8156314088865406,1.9914688141143035,1.8561299396004145,2.0312771737312816,1.7792179075737995,0.47915585464294275
2020-04-06 16:20:00,1.9861106705999871,1.9259571158828508,1.9522503450261914,1.377789927654344,2.0301912648285247,0.4841618514636386
2020-04-06 16:25:00,1.8505080830110572,1.5017437064225085,1.9346770290184276,1.882983256081892,1.8205287882564567,0.5654172817677234
2020-04-06 16:30:00,1.8563921046459033,1.6952266622176033,1.9181908773519496,1.755788201290864,1.5932906007928807,0.5432339208697347
2020-04-06 16:35:00,1.350299799333537,1.8146813212394768,1.5887495216281469,1.9527252713064605,1.8796620599817844,0.5114641212341614
2020-04-06 16:40:00,1.6091841672756186,1.568187018922102,1.575998708700157,0.976041497494301,1.4796499704618384,0.4578507717505198
2020-04-06 16:45:00,1.71061571966087,1.6090478823575445,1.765128840782282,1.9386766164507443,1.5702483321313867,0.4891434205932987
2020-04-06 16:50:00,2.146227562412245,1.4147938319300468,2.0139391133780533,2.6866240373280217,1.8273271428521227,0.4282360049661484
2020-04-06 16:55:00,1.920509350246325,2.1214997136477796,1.5552973258157095,3.0189591110371325,1.834267093049798,0.5503495392790072
2020-04-06 17:00:00,2.2243819140964582,2.0381945037387466,1.9787024280025698,2.2748548169327933,1.8143595457756525,0.4916891718944415
2020-04-06 17:05:00,1.6447761128914968,1.66871668794178,1.9045744527725468,2.257094183523958,1.880185138183512,0.48487322138506117
2020-04-06 17:10:00,2.3260855322217235,2.613242551889661,2.185226495106703,2.34561163439175,2.0443964296697237,0.619750683009635
2020-04-06 17:15:00,2.103970963940515,2.3711910940999634,2.092501731182522,2.1006911305107305,2.2990508802587453,0.579255343558192
2020-04-06 17:20:00,2.367251840962176,2.419086333932666,1.9864456988449655,1.894969416879621,1.7725498664126011,0.491747370293402
2020-04-06 17:25:00,3.3949924927713795,2.4174688920761405,2.9294186294371634,2.465678383827282,2.3465227105589306,0.4450006198693304
2020-04-06 17:30:00,2.9480347845486983,2.5425598104293217,2.447832330222623,2.889944403639364,1.7476329074553327,0.46521513386061164
2020-04-06 17:35:00,2.63118552270682,2.0616003682652395,2.5401868080138996,3.131615803999534,2.065591117977289,0.6798493376853576
2020-04-06 17:40:00,2.5978415055204733,2.196449463088655,1.8372832541819892,2.7461109848521312,1.9984750283714803,0.4058397249567139
2020-04-06 17:45:00,2.232746110887109,2.627324496155198,2.4273520113025695,3.195391418244324,1.520884748543944,0.40683810217248617
2020-04-06 17:50:00,2.8773896074083294,2.8522026802998606,2.9244258274029615,3.2415047340974947,2.051600760363963,0.41734179538380073
2020-04-06 17:55:00,2.6550613268530445,2.8503246568330867,2.699687331583361,2.627786741327145,2.7539228219198346,0.4274625743754585
2020-04-06 18:00:00,1.7987272250556705,2.4772076235636407,1.93713430908564,1.6382379343098379,2.198699990919889,0.4301830671520764
2020-04-06 18:05:00,2.7627116674701613,3.044182230837283,2.8102895353908415,3.195234546871921,2.3596995186213467,0.5091750772173155
2020-04-06 18:10:00,3.2805342189809212,2.9203717962909157,2.428991560298224,1.1259916264596033,2.9816901566856657,0.478713553878169
2020-04-06 18:15:00,2.42929574825963,2.884902095136361,2.488891576744189,3.5632807491088454,1.5670561651167905,0.4423258684646914
2020-04-06 18:20:00,3.3163516710079324,2.7962189792128487,3.331883742774096,2.138089935299395,2.3215281074376826,0.4472135954999579
2020-04-06 18:25:00,2.3762167240514347,2.6094437371470867,3.3546534528298912,3.5326381308793424,2.353531824883606,0.42604296149803583
2020-04-06 18:30:00,3.5109025594011,3.585411052277424,3.5363465789479376,4.131182235954578,2.7342022728696422,0.42779263194649864
2020-04-06 18:35:00,2.782085548648711,2.561249694973139,2.886751345948129,2.356601669474803,2.4919871588754225,0.49259218307188896
2020-04-06 18:40:00,2.9202976780010856,2.9717282566158087,2.8668126410030212,2.258317958127243,2.1365708658818376,0.43723731609760313
2020-04-06 18:45:00,3.571221526089609,3.0045255720401975,3.7278330341412538,4.32691832858239,2.3586873037987575,0.5016313257045503
2020-04-06 18:50:00,2.423496097239138,3.372931464863564,2.939954648176283,1.70293863659264,2.3979157616563596,0.5483188805533161
2020-04-06 18:55:00,3.093286448525513,2.8172401575412698,2.867237805201889,4.123105625617661,3.2843328249833568,0.4140393356054125
2020-04-06 19:00:00,3.407036063331603,2.964260802504253,3.3635038122078655,2.5071326821120348,3.067658115858003,0.4923659639173309
2020-04-06 19:05:00,3.0069364254447857,2.4316750354973147,2.8637539972074655,2.3309511649396115,2.97696470260897,0.5972647203701474
2020-04-06 19:10:00,3.1908961408698624,3.676590270524581,3.963305717175021,3.654742515847438,3.816403420097915,0.36313651960128146
2020-04-06 19:15:00,3.395375005587959,3.586349782425686,3.9151719538956944,4.419024527854284,2.41522945769824,0.5270462766947299
2020-04-06 19:20:00,3.1289736640752013,3.244776021325883,3.0315798175994297,4.380902611598173,2.9236311408279687,0.4258153136263201
2020-04-06 19:25:00,3.159641329855864,2.434988021873345,3.772156765918759,2.6076809620810595,3.383784863137726,0.5345224838248488
2020-04-06 19:30:00,3.4087949543696046,3.1278787909690737,3.3578049081460333,2.91547594742265,2.5049658283436904,0.504524979109513
2020-04-06 19:35:00,3.3458099833141217,3.7416573867739413,3.2446537223219645,1.1547005383792517,3.122498999199199,0.5163977794943222
